id,target,hasNum,hasLink,hasUser,hasHashtag,exclamacion,interrogacion,mayusculas,longitud,negativity,sigmoidic_negativity,neg_to_label,continent_cat_codes,continent_Africa,continent_Asia,continent_Europe,continent_EuropeEurope,continent_North America,continent_Oceania,continent_Other,continent_South America,country_cat_codes,country_Argentina,country_Australia,country_Canada,country_England,country_India,country_Nigeria,country_Other,country_Turkey,country_United Kingdom,country_United States,city_cat_codes,city_California,city_Chicago,city_Florida,city_London,city_Los Angeles,city_New York,city_Of,city_Other,city_Texas,city_Washington,prediccion_T5
4095,0,0,0,1,0,1,1,6,129,32.62170816359296,0.9999997691986364,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0
4096,1,1,1,1,0,1,0,14,167,79.31538253306366,1.0,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1
4097,0,0,1,0,0,0,0,8,124,31.949728758811865,0.9999995480657856,1,2,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,1
4098,1,1,1,1,1,0,0,24,169,28.20313740912252,0.9999808490179236,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4100,1,1,1,0,0,0,0,7,64,7.822533581592497,7.35503780057798e-05,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4101,1,1,1,0,0,0,0,12,90,20.710689127208934,0.9667758332695444,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1
4103,1,1,1,0,0,0,2,15,138,60.664152861765814,1.0,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4104,1,1,1,0,0,0,0,33,161,127.30412800214857,1.0,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1
4105,1,1,1,0,0,0,0,13,88,7.822533581592497,7.35503780057798e-05,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4107,1,1,1,0,0,0,0,10,93,23.696537138429928,0.9982676406268141,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4108,1,1,1,0,1,1,0,24,163,33.56111915083453,0.9999999097894308,1,4,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4111,1,0,1,0,0,0,0,12,88,20.312357379946206,0.9513095862769256,1,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4112,1,1,0,0,0,0,0,8,152,43.16648899770953,0.9999999999939228,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4113,1,1,1,0,0,0,0,6,85,24.536554417593244,0.9992513981564096,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4114,1,1,1,0,0,0,0,24,155,70.30006677548657,1.0,1,4,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4116,1,1,1,0,1,0,0,13,142,43.465190152879174,0.999999999995492,1,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4117,0,1,0,1,0,0,1,6,121,35.08594541897125,0.999999980364868,1,4,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4119,0,0,0,0,0,0,0,5,65,10.433569686361396,0.0010003241930315542,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4121,1,0,1,0,0,0,0,19,158,54.196723790600736,1.0,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1
4122,1,1,1,0,1,0,0,13,130,31.580221463659,0.999999346041614,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1
4123,1,1,1,0,1,0,1,24,169,23.620412442584925,0.9981308720980429,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4124,1,1,1,0,0,0,0,8,116,47.484517798453254,0.9999999999999191,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1
4127,0,0,0,0,0,0,0,3,65,13.826384772749027,0.02892730908998495,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4128,1,0,0,0,0,0,6,6,49,9.40994829977098,0.00035963842604158576,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4129,1,1,0,1,0,0,1,5,161,108.01406265620554,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4131,0,0,0,1,0,0,0,4,94,25.912060545415553,0.9998107136953384,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4132,1,1,1,0,0,0,0,7,145,66.51181612706033,1.0,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,1
4133,1,0,0,0,0,0,0,6,146,95.61328593522877,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4135,0,0,0,0,1,0,0,9,99,23.531273840942518,0.9979569652735358,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1
4138,1,1,1,0,0,0,0,10,124,16.364929933775393,0.27387108474869465,0,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1
4139,1,1,1,0,1,0,0,14,153,13.97997864165132,0.03356853037377803,0,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1
4140,1,1,1,1,0,0,1,11,85,7.036487467275393,3.3514041847539585e-05,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4141,1,0,0,1,0,0,0,1,72,32.91719579424785,0.999999828244858,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0
4142,1,1,1,0,0,0,0,10,141,50.226495698967845,0.9999999999999948,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,1
4143,1,1,1,0,0,0,0,11,94,9.79038586948072,0.0005260363162859211,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4145,1,1,1,0,0,0,0,26,149,127.30412800214857,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4146,0,0,1,1,1,0,0,14,156,27.354586709697553,0.9999552595011147,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0
4147,0,1,0,0,0,0,0,6,94,35.71947345213706,0.9999999895793192,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4149,0,0,0,1,0,0,0,6,147,69.20277176363692,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4150,1,0,0,1,0,0,0,6,139,65.71492355813955,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4152,0,1,1,0,0,2,0,8,139,32.68147892416252,0.9999997825896254,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0
4153,0,0,0,0,0,0,0,1,49,4.933124175825307,4.090350419118768e-06,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4154,0,0,0,0,0,0,0,4,132,42.20948556669118,0.9999999999841758,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4156,0,1,1,0,1,0,0,16,118,5.0142787739443255,4.436141183577964e-06,0,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0
4157,0,1,1,0,0,0,0,3,100,10.613805226595588,0.001197650998126399,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4158,0,0,0,1,0,0,0,0,44,0.8744464303770606,7.06481693087564e-08,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4159,0,1,1,0,0,0,0,9,110,18.04932608181699,0.670252231428912,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4160,0,1,1,0,0,0,0,4,72,9.204378950121123,0.00029283128788647027,0,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0
4161,0,0,0,0,0,0,0,3,67,24.598827001661157,0.9992965619094056,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4163,0,1,0,1,0,0,0,1,70,11.991853984076984,0.004734440606294221,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4164,0,0,0,1,0,0,2,2,50,4.005499765898849,1.6177053688364158e-06,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4166,0,1,0,1,0,0,0,2,53,6.020191645628499,1.2130101291526394e-05,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4167,0,0,0,0,0,0,0,0,97,19.46166112772817,0.8929907676373372,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4168,0,0,0,0,0,0,0,4,66,10.06981230011964,0.0006954972927417747,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4170,0,0,1,1,0,0,12,7,152,23.116348208801757,0.9969095650239568,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4171,0,1,0,1,0,0,2,1,43,2.337488890635657,3.051350368656187e-07,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4172,1,0,0,0,0,0,0,2,60,16.895527588814886,0.3906758007032649,0,2,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4173,0,0,0,0,0,0,0,3,63,7.085919108208128,3.521226478428431e-05,0,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0
4175,0,0,0,0,0,0,0,3,68,12.257690444287727,0.006167288881978762,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4176,0,0,0,0,0,0,0,3,134,64.62834954641907,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4177,0,0,0,0,0,0,0,1,74,12.973085582504435,0.012531310741499284,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4178,0,0,0,0,0,0,0,5,81,13.98527313770765,0.03374071755993255,0,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0
4180,0,0,0,0,0,0,0,5,164,77.84792746225105,1.0,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0
4181,0,0,0,0,0,0,0,1,123,60.49585644374857,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4182,0,0,0,0,0,0,0,3,112,31.230447119109087,0.9999990721985176,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4183,0,0,0,0,0,0,0,2,139,37.602579214072094,0.999999998414838,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4184,1,0,0,0,0,1,0,11,167,78.95966572221762,1.0,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1
4189,0,1,1,0,0,0,0,21,124,16.073417230416055,0.21984278675354046,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4191,0,0,0,0,0,0,0,2,75,11.58813774451817,0.0031667986876124225,0,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0
4197,0,1,0,1,1,1,2,15,176,32.145106399975894,0.9999996282732412,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4198,0,0,0,1,0,0,0,0,120,30.625240390789102,0.9999983006115216,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4199,0,0,0,1,0,0,2,11,132,24.239163671423235,0.998992387685274,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4200,1,0,0,0,0,1,1,1,46,5.254333148348579,5.63974057186851e-06,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4201,1,1,1,0,0,0,0,10,114,45.06795202138383,0.9999999999990924,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4202,1,0,0,0,0,0,0,5,165,202.36745979718486,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4203,0,0,0,0,0,0,0,0,84,24.253710007698,0.9990069242143182,1,2,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,0
4204,0,1,1,0,0,0,0,16,156,24.718925386838304,0.9993761180957016,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4205,0,1,1,0,1,0,0,9,75,5.866485376833938,1.0401869325944476e-05,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4206,0,1,1,1,0,0,0,11,138,10.289423679769603,0.000866158315393181,0,2,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,0
4209,0,1,0,1,0,0,0,12,152,22.59622449920773,0.9948120980136468,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4210,0,1,1,0,1,0,0,10,144,4.182655891167,1.9312443148355144e-06,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4211,1,1,1,0,1,0,0,16,135,55.965559228024595,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4212,1,1,1,1,1,0,0,12,140,35.90223608072766,0.9999999913199288,1,2,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4213,0,0,0,0,0,0,8,3,138,28.707325838592787,0.999988432804102,1,4,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4214,0,0,0,1,0,0,1,4,96,17.901496550353773,0.6367987423944804,1,2,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4216,0,1,1,0,0,0,0,13,161,25.5092558200637,0.9997168514846276,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1
4218,1,1,1,0,1,0,0,10,112,16.92243642002813,0.3970999107919615,0,1,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4219,0,0,0,0,0,0,0,3,60,9.918286996789648,0.0005977661415842679,0,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0
4220,1,1,1,0,0,2,0,11,89,16.565163549985346,0.3154338148294339,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4221,0,0,0,0,0,0,0,5,105,16.999891256803153,0.4157830622838186,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4224,0,0,0,1,0,0,2,1,66,7.391426232467422,4.779346887848047e-05,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4225,1,1,1,0,0,0,0,5,96,50.21780510300536,0.9999999999999948,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4227,1,0,0,0,0,0,0,6,153,222.0648073140001,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4230,0,0,0,0,0,0,0,4,74,8.370832113354991,0.0001272578579215522,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4232,0,1,0,1,0,0,4,5,130,54.185285028147185,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4233,1,1,1,0,0,0,0,7,121,26.249718982732464,0.9998649484557852,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1
4235,1,1,1,0,0,0,0,5,119,34.84179825894054,0.9999999749351228,1,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4237,1,1,0,0,0,0,12,1,71,15.070285758430078,0.0936624673999187,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4238,1,1,0,0,1,0,0,6,131,41.24718486384413,0.9999999999585768,1,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4239,0,0,0,0,0,0,12,6,141,40.32230021152007,0.9999999998955488,1,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4240,0,1,1,0,0,0,0,7,160,60.88432065806053,1.0,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0
4241,1,1,1,0,0,0,0,14,118,40.84894748557179,0.9999999999383128,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4242,0,1,0,0,1,0,0,2,88,23.7901543774446,0.9984222151483948,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4243,1,1,1,0,0,0,0,10,146,54.913510442006675,1.0,1,1,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4244,0,1,0,1,0,0,0,14,40,4.372491756697055,2.33497218696622e-06,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4245,0,1,1,1,0,0,0,15,147,26.7941273329827,0.9999216406841174,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0
4246,0,1,1,0,0,1,0,6,166,21.94384953425789,0.9900860552212176,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4247,0,0,0,1,0,0,1,9,125,25.84024257950898,0.9997966223531416,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4248,0,0,0,0,0,0,0,0,42,3.2037800275887798,7.256335525926168e-07,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4250,0,0,1,0,0,0,0,24,156,12.145294715662153,0.005515263695126932,0,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0
4251,0,1,1,0,0,0,0,24,148,8.53834796500245,0.00015046162225220233,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4252,1,0,0,0,0,0,0,4,147,175.81609609351116,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4253,1,0,0,0,0,0,0,43,90,219.7870081000194,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4255,0,1,1,0,0,0,0,10,159,38.75497208801274,0.9999999994992791,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
4256,0,1,1,0,0,0,1,8,118,8.753332119075607,0.00018654194457686687,0,2,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,0
4257,0,1,1,0,0,1,0,0,146,28.789616092008504,0.99998934654969,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4260,1,1,1,0,0,0,0,9,63,5.087834037434362,4.774741425056546e-06,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4261,0,1,1,0,0,0,0,25,148,8.53834796500245,0.00015046162225220233,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4262,0,1,1,0,1,0,0,15,89,2.7334764695853613,4.533850902193218e-07,0,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0
4264,1,1,1,1,0,0,0,8,128,18.70001406944343,0.7957619843595869,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1
4265,0,0,0,1,0,0,0,7,45,7.783705190554521,7.074946654885327e-05,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4266,1,0,0,1,0,0,4,5,86,35.57966194209715,0.9999999880156232,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4268,0,0,0,0,0,0,0,1,86,14.112360131281722,0.0381387322129908,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4269,0,1,1,0,1,0,0,10,121,11.414284792483551,0.002662788100225753,0,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0
4270,0,0,0,0,1,0,0,8,127,14.136181764244453,0.03902228838870027,0,1,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4271,1,0,0,0,0,0,0,7,74,14.751585196019008,0.06988775586874195,0,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1
4272,1,1,1,0,0,0,0,11,148,28.360682330267892,0.9999836404492912,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4273,1,1,0,1,0,0,0,11,135,62.49922389903734,1.0,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1
4274,1,0,0,0,0,0,0,3,136,152.5628947160981,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
4275,0,1,0,0,0,0,0,1,62,11.479011997779562,0.002840337541657232,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
4276,0,1,1,0,0,0,0,9,170,33.79885811391236,0.999999928877222,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
4279,0,0,0,0,0,0,0,5,62,10.955001075104803,0.001683830242477204,0,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0
